timestamp_s,channel,rail_name,voltage_v,current_a,power_w
17676.542977,1,VDD_IN,4.9760,3.4000,16.9184
17676.544380,2,VDD_CPU_GPU_CV,4.9440,2.0800,10.2835
17676.545738,3,VDD_SOC,4.9680,0.4560,2.2654
17676.553045,1,VDD_IN,4.9760,3.3440,16.6397
17676.554430,2,VDD_CPU_GPU_CV,4.9440,2.0320,10.0462
17676.555783,3,VDD_SOC,4.9680,0.4480,2.2257
17676.563115,1,VDD_IN,4.9760,3.3280,16.5601
17676.564506,2,VDD_CPU_GPU_CV,4.9440,2.0240,10.0067
17676.565971,3,VDD_SOC,4.9680,0.4480,2.2257
17676.573186,1,VDD_IN,4.9760,3.3520,16.6796
17676.574579,2,VDD_CPU_GPU_CV,4.9440,2.0560,10.1649
17676.575931,3,VDD_SOC,4.9680,0.4560,2.2654
17676.583257,1,VDD_IN,4.9760,3.3840,16.8388
17676.584658,2,VDD_CPU_GPU_CV,4.9440,2.0800,10.2835
17676.586013,3,VDD_SOC,4.9680,0.4560,2.2654
17676.593326,1,VDD_IN,4.9680,3.4080,16.9309
17676.594708,2,VDD_CPU_GPU_CV,4.9440,2.0960,10.3626
17676.596079,3,VDD_SOC,4.9680,0.4560,2.2654
17676.603394,1,VDD_IN,4.9680,3.4400,17.0899
17676.604786,2,VDD_CPU_GPU_CV,4.9360,2.1200,10.4643
17676.606140,3,VDD_SOC,4.9680,0.4560,2.2654
17676.613463,1,VDD_IN,4.9680,3.4720,17.2489
17676.614842,2,VDD_CPU_GPU_CV,4.9360,2.1440,10.5828
17676.616182,3,VDD_SOC,4.9680,0.4640,2.3052
17676.623552,1,VDD_IN,4.9680,3.5040,17.4079
17676.625155,2,VDD_CPU_GPU_CV,4.9360,2.1600,10.6618
17676.626426,3,VDD_SOC,4.9600,0.4720,2.3411
17676.633621,1,VDD_IN,4.9680,3.4720,17.2489
17676.635000,2,VDD_CPU_GPU_CV,4.9360,2.1280,10.5038
17676.636371,3,VDD_SOC,4.9680,0.4720,2.3449
17676.643689,1,VDD_IN,4.9760,3.4160,16.9980
17676.645183,2,VDD_CPU_GPU_CV,4.9440,2.0800,10.2835
17676.646485,3,VDD_SOC,4.9680,0.4720,2.3449
17676.653766,1,VDD_IN,4.9760,3.4240,17.0378
17676.655469,2,VDD_CPU_GPU_CV,4.9440,2.0880,10.3231
17676.656829,3,VDD_SOC,4.9680,0.4800,2.3846
17676.663848,1,VDD_IN,4.9680,3.4400,17.0899
17676.665678,2,VDD_CPU_GPU_CV,4.9360,2.0960,10.3459
17676.667085,3,VDD_SOC,4.9680,0.4880,2.4244
17676.673930,1,VDD_IN,4.9680,3.4640,17.2092
17676.675474,2,VDD_CPU_GPU_CV,4.9360,2.1120,10.4248
17676.676863,3,VDD_SOC,4.9680,0.4880,2.4244
17676.684039,1,VDD_IN,4.9680,3.4880,17.3284
17676.685658,2,VDD_CPU_GPU_CV,4.9360,2.1200,10.4643
17676.686939,3,VDD_SOC,4.9680,0.4960,2.4641
17676.694145,1,VDD_IN,4.9680,3.5040,17.4079
17676.695684,2,VDD_CPU_GPU_CV,4.9360,2.1280,10.5038
17676.697055,3,VDD_SOC,4.9600,0.5040,2.4998
17676.704211,1,VDD_IN,4.9680,3.5280,17.5271
17676.705683,2,VDD_CPU_GPU_CV,4.9360,2.1440,10.5828
17676.707008,3,VDD_SOC,4.9600,0.5120,2.5395
17676.714280,1,VDD_IN,4.9680,3.5520,17.6463
17676.715652,2,VDD_CPU_GPU_CV,4.9360,2.1520,10.6223
17676.717214,3,VDD_SOC,4.9600,0.5200,2.5792
17676.724348,1,VDD_IN,4.9680,3.5760,17.7656
17676.725720,2,VDD_CPU_GPU_CV,4.9360,2.1600,10.6618
17676.727087,3,VDD_SOC,4.9600,0.5280,2.6189
17676.734417,1,VDD_IN,4.9680,3.5200,17.4874
17676.735800,2,VDD_CPU_GPU_CV,4.9360,2.1120,10.4248
17676.737176,3,VDD_SOC,4.9600,0.5200,2.5792
17676.744486,1,VDD_IN,4.9680,3.4720,17.2489
17676.745902,2,VDD_CPU_GPU_CV,4.9360,2.0800,10.2669
17676.747266,3,VDD_SOC,4.9680,0.5200,2.5834
17676.754555,1,VDD_IN,4.9680,3.4880,17.3284
17676.756052,2,VDD_CPU_GPU_CV,4.9360,2.0880,10.3064
17676.757380,3,VDD_SOC,4.9680,0.5280,2.6231
17676.764638,1,VDD_IN,4.9680,3.5040,17.4079
17676.766104,2,VDD_CPU_GPU_CV,4.9360,2.1040,10.3853
17676.767452,3,VDD_SOC,4.9600,0.5360,2.6586
17676.774704,1,VDD_IN,4.9680,3.5280,17.5271
17676.776077,2,VDD_CPU_GPU_CV,4.9360,2.1120,10.4248
17676.777422,3,VDD_SOC,4.9600,0.5440,2.6982
17676.784778,1,VDD_IN,4.9680,3.5440,17.6066
17676.786148,2,VDD_CPU_GPU_CV,4.9360,2.1280,10.5038
17676.787695,3,VDD_SOC,4.9600,0.5440,2.6982
17676.794862,1,VDD_IN,4.9680,3.5680,17.7258
17676.796340,2,VDD_CPU_GPU_CV,4.9360,2.1360,10.5433
17676.797699,3,VDD_SOC,4.9600,0.5520,2.7379
17676.804929,1,VDD_IN,4.9680,3.5920,17.8451
17676.806544,2,VDD_CPU_GPU_CV,4.9360,2.1520,10.6223
17676.807816,3,VDD_SOC,4.9600,0.5600,2.7776
17676.815000,1,VDD_IN,4.9680,3.6080,17.9245
17676.816505,2,VDD_CPU_GPU_CV,4.9360,2.1600,10.6618
17676.817782,3,VDD_SOC,4.9600,0.5680,2.8173
17676.825088,1,VDD_IN,4.9680,3.6080,17.9245
17676.826584,2,VDD_CPU_GPU_CV,4.9360,2.1520,10.6223
17676.827869,3,VDD_SOC,4.9600,0.5680,2.8173
17676.835155,1,VDD_IN,4.9680,3.5600,17.6861
17676.836533,2,VDD_CPU_GPU_CV,4.9360,2.1120,10.4248
17676.837900,3,VDD_SOC,4.9600,0.5600,2.7776
17676.845225,1,VDD_IN,4.9680,3.5200,17.4874
17676.846639,2,VDD_CPU_GPU_CV,4.9360,2.0800,10.2669
17676.847952,3,VDD_SOC,4.9600,0.5680,2.8173
17676.855294,1,VDD_IN,4.9680,3.5360,17.5668
17676.856939,2,VDD_CPU_GPU_CV,4.9360,2.0960,10.3459
17676.858271,3,VDD_SOC,4.9600,0.5680,2.8173
17676.865382,1,VDD_IN,4.9680,3.5520,17.6463
17676.866921,2,VDD_CPU_GPU_CV,4.9360,2.1040,10.3853
17676.868261,3,VDD_SOC,4.9600,0.5760,2.8570
17676.875465,1,VDD_IN,4.9680,3.5760,17.7656
17676.876932,2,VDD_CPU_GPU_CV,4.9360,2.1200,10.4643
17676.878300,3,VDD_SOC,4.9600,0.5840,2.8966
17676.885547,1,VDD_IN,4.9680,3.6000,17.8848
17676.887043,2,VDD_CPU_GPU_CV,4.9360,2.1280,10.5038
17676.888431,3,VDD_SOC,4.9600,0.5840,2.8966
17676.895613,1,VDD_IN,4.9680,3.6160,17.9643
17676.897188,2,VDD_CPU_GPU_CV,4.9360,2.1440,10.5828
17676.898480,3,VDD_SOC,4.9600,0.5920,2.9363
17676.905685,1,VDD_IN,4.9680,3.6400,18.0835
17676.907337,2,VDD_CPU_GPU_CV,4.9360,2.1520,10.6223
17676.908693,3,VDD_SOC,4.9600,0.5920,2.9363
17676.915754,1,VDD_IN,4.9680,3.6560,18.1630
17676.917163,2,VDD_CPU_GPU_CV,4.9360,2.1680,10.7012
17676.918501,3,VDD_SOC,4.9600,0.6000,2.9760
17676.925865,1,VDD_IN,4.9680,3.6400,18.0835
17676.927249,2,VDD_CPU_GPU_CV,4.9360,2.1440,10.5828
17676.928618,3,VDD_SOC,4.9600,0.6000,2.9760
17676.935933,1,VDD_IN,4.9680,3.5840,17.8053
17676.937377,2,VDD_CPU_GPU_CV,4.9360,2.0960,10.3459
17676.938644,3,VDD_SOC,4.9600,0.5920,2.9363
17676.946003,1,VDD_IN,4.9680,3.5600,17.6861
17676.947376,2,VDD_CPU_GPU_CV,4.9360,2.0880,10.3064
17676.948762,3,VDD_SOC,4.9600,0.6000,2.9760
17676.956085,1,VDD_IN,4.9680,3.5840,17.8053
17676.957566,2,VDD_CPU_GPU_CV,4.9360,2.1040,10.3853
17676.958974,3,VDD_SOC,4.9600,0.6000,2.9760
17676.966162,1,VDD_IN,4.9680,3.6080,17.9245
17676.967578,2,VDD_CPU_GPU_CV,4.9360,2.1120,10.4248
17676.968906,3,VDD_SOC,4.9600,0.6080,3.0157
17676.976259,1,VDD_IN,4.9680,3.6240,18.0040
17676.977942,2,VDD_CPU_GPU_CV,4.9360,2.1280,10.5038
17676.979487,3,VDD_SOC,4.9600,0.6080,3.0157
17676.986366,1,VDD_IN,4.9680,3.6400,18.0835
17676.988028,2,VDD_CPU_GPU_CV,4.9360,2.1360,10.5433
17676.989460,3,VDD_SOC,4.9600,0.6160,3.0554
17676.996432,1,VDD_IN,4.9680,3.6640,18.2028
17676.997861,2,VDD_CPU_GPU_CV,4.9360,2.1520,10.6223
17676.999200,3,VDD_SOC,4.9600,0.6160,3.0554
17677.006514,1,VDD_IN,4.9680,3.6800,18.2822
17677.008100,2,VDD_CPU_GPU_CV,4.9360,2.1600,10.6618
17677.009463,3,VDD_SOC,4.9600,0.6240,3.0950
17677.016584,1,VDD_IN,4.9680,3.6960,18.3617
17677.018047,2,VDD_CPU_GPU_CV,4.9280,2.1680,10.6839
17677.019350,3,VDD_SOC,4.9600,0.6240,3.0950
17677.026668,1,VDD_IN,4.9680,3.6560,18.1630
17677.028141,2,VDD_CPU_GPU_CV,4.9360,2.1360,10.5433
17677.029516,3,VDD_SOC,4.9600,0.6240,3.0950
17677.036736,1,VDD_IN,4.9680,3.6000,17.8848
17677.038121,2,VDD_CPU_GPU_CV,4.9360,2.0880,10.3064
17677.039493,3,VDD_SOC,4.9600,0.6160,3.0554
17677.046806,1,VDD_IN,4.9680,3.6000,17.8848
17677.048230,2,VDD_CPU_GPU_CV,4.9360,2.0880,10.3064
17677.049542,3,VDD_SOC,4.9600,0.6240,3.0950
17677.056875,1,VDD_IN,4.9680,3.6160,17.9643
17677.058388,2,VDD_CPU_GPU_CV,4.9360,2.1040,10.3853
17677.059718,3,VDD_SOC,4.9600,0.6240,3.0950
17677.066943,1,VDD_IN,4.9680,3.6320,18.0438
17677.068394,2,VDD_CPU_GPU_CV,4.9360,2.1200,10.4643
17677.069659,3,VDD_SOC,4.9600,0.6320,3.1347
17677.077017,1,VDD_IN,4.9680,3.6560,18.1630
17677.078533,2,VDD_CPU_GPU_CV,4.9360,2.1280,10.5038
17677.079861,3,VDD_SOC,4.9600,0.6320,3.1347
17677.087084,1,VDD_IN,4.9680,3.6720,18.2425
17677.088622,2,VDD_CPU_GPU_CV,4.9360,2.1360,10.5433
17677.089949,3,VDD_SOC,4.9600,0.6400,3.1744
17677.097221,1,VDD_IN,4.9680,3.6880,18.3220
17677.099077,2,VDD_CPU_GPU_CV,4.9360,2.1520,10.6223
17677.100584,3,VDD_SOC,4.9600,0.6400,3.1744
17677.107309,1,VDD_IN,4.9680,3.6960,18.3617
17677.108960,2,VDD_CPU_GPU_CV,4.9280,2.1600,10.6445
17677.110331,3,VDD_SOC,4.9600,0.6400,3.1744
17677.117378,1,VDD_IN,4.9680,3.7200,18.4810
17677.118917,2,VDD_CPU_GPU_CV,4.9280,2.1680,10.6839
17677.120297,3,VDD_SOC,4.9600,0.6480,3.2141
17677.127446,1,VDD_IN,4.9680,3.6800,18.2822
17677.128855,2,VDD_CPU_GPU_CV,4.9360,2.1280,10.5038
17677.130224,3,VDD_SOC,4.9600,0.6400,3.1744
17677.137514,1,VDD_IN,4.9680,3.6160,17.9643
17677.138888,2,VDD_CPU_GPU_CV,4.9360,2.0800,10.2669
17677.140186,3,VDD_SOC,4.9600,0.6400,3.1744
17677.147585,1,VDD_IN,4.9680,3.6160,17.9643
17677.149101,2,VDD_CPU_GPU_CV,4.9360,2.0880,10.3064
17677.150435,3,VDD_SOC,4.9600,0.6400,3.1744
17677.157669,1,VDD_IN,4.9680,3.6320,18.0438
17677.159201,2,VDD_CPU_GPU_CV,4.9360,2.1040,10.3853
17677.160570,3,VDD_SOC,4.9600,0.6480,3.2141
17677.167771,1,VDD_IN,4.9680,3.6560,18.1630
17677.169185,2,VDD_CPU_GPU_CV,4.9360,2.1120,10.4248
17677.170536,3,VDD_SOC,4.9600,0.6480,3.2141
17677.177842,1,VDD_IN,4.9680,3.6720,18.2425
17677.179248,2,VDD_CPU_GPU_CV,4.9360,2.1280,10.5038
17677.180637,3,VDD_SOC,4.9600,0.6560,3.2538
17677.187911,1,VDD_IN,4.9680,3.6880,18.3220
17677.189352,2,VDD_CPU_GPU_CV,4.9360,2.1360,10.5433
17677.190713,3,VDD_SOC,4.9600,0.6560,3.2538
17677.197985,1,VDD_IN,4.9680,3.7040,18.4015
17677.199396,2,VDD_CPU_GPU_CV,4.9280,2.1440,10.5656
17677.200707,3,VDD_SOC,4.9600,0.6560,3.2538
17677.208023,1,VDD_IN,4.9680,3.7200,18.4810
17677.209511,2,VDD_CPU_GPU_CV,4.9280,2.1600,10.6445
17677.210875,3,VDD_SOC,4.9600,0.6640,3.2934
17677.218096,1,VDD_IN,4.9680,3.7440,18.6002
17677.219473,2,VDD_CPU_GPU_CV,4.9280,2.1680,10.6839
17677.220839,3,VDD_SOC,4.9600,0.6640,3.2934
17677.228165,1,VDD_IN,4.9680,3.6800,18.2822
17677.229584,2,VDD_CPU_GPU_CV,4.9360,2.1200,10.4643
17677.230951,3,VDD_SOC,4.9600,0.6560,3.2538
17677.238256,1,VDD_IN,4.9680,3.6240,18.0040
17677.239706,2,VDD_CPU_GPU_CV,4.9360,2.0800,10.2669
17677.241149,3,VDD_SOC,4.9600,0.6560,3.2538
17677.248337,1,VDD_IN,4.9680,3.6400,18.0835
17677.249890,2,VDD_CPU_GPU_CV,4.9360,2.0960,10.3459
17677.251165,3,VDD_SOC,4.9600,0.6560,3.2538
17677.258403,1,VDD_IN,4.9680,3.6640,18.2028
17677.259814,2,VDD_CPU_GPU_CV,4.9360,2.1040,10.3853
17677.261134,3,VDD_SOC,4.9600,0.6640,3.2934
17677.268483,1,VDD_IN,4.9680,3.6800,18.2822
17677.269981,2,VDD_CPU_GPU_CV,4.9360,2.1200,10.4643
17677.271247,3,VDD_SOC,4.9600,0.6640,3.2934
17677.278551,1,VDD_IN,4.9680,3.7040,18.4015
17677.280045,2,VDD_CPU_GPU_CV,4.9360,2.1280,10.5038
17677.281330,3,VDD_SOC,4.9600,0.6640,3.2934
17677.288625,1,VDD_IN,4.9680,3.7200,18.4810
17677.290061,2,VDD_CPU_GPU_CV,4.9280,2.1440,10.5656
17677.291381,3,VDD_SOC,4.9600,0.6720,3.3331
17677.298712,1,VDD_IN,4.9680,3.7360,18.5604
17677.300195,2,VDD_CPU_GPU_CV,4.9280,2.1520,10.6051
17677.301564,3,VDD_SOC,4.9600,0.6720,3.3331
17677.308777,1,VDD_IN,4.9680,3.7520,18.6399
17677.310496,2,VDD_CPU_GPU_CV,4.9280,2.1680,10.6839
